,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle,Exports
2022-01-02 19:00:00,-1109392.524,-172697.90454,-930124.7235,-2912296.4199,-628078.96998,-364800.25512,-130396.82796000001,-382301.96004000003,-283944.05676,-612088.8921,-534088.3930200001,-833055.0606000001,-429936.99588,-337156.78121999995,-283266.24606,-31460.75478,-539073.99252,-1060234.63686,0.0
2022-01-02 20:00:00,-1052531.368,-169604.75952,-933877.68894,-2770686.702,-637416.98118,-344997.24336,-121776.8769,-359372.34774,-282340.73826,-615667.0022999999,-515964.74958,-846592.8093000001,-417966.1731,-333837.48887999996,-281048.75315999996,-30326.750999999997,-524870.68284,-1038528.9923400001,0.0
2022-01-02 21:00:00,-990558.532,-160558.13214,-927291.6676800001,-2536474.97754,-631425.01842,-327864.88476,-105717.07566,-317253.36384,-277010.00964,-597284.12394,-472670.4969,-850190.54904,-392940.80532,-341599.06116,-273081.82104,-27325.247040000002,-495663.36624,-969933.1849199999,0.0
2022-01-02 22:00:00,-933233.206,-155695.79466,-929286.5828399999,-2344546.6884000003,-637468.26822,-317852.4951,-91607.56289999999,-273419.84628,-275360.89644,-584268.19038,-434045.84328,-848639.4663600001,-369101.40624000004,-327650.74397999997,-263568.7278,-24006.51414,-474626.74896,-907553.81304,0.0
2022-01-02 23:00:00,-869125.713,-153719.41788,-911468.47176,-2153744.14122,-629593.43328,-302716.76652,-81918.30275999999,-242988.43967999998,-271380.64716,-563253.25896,-390235.7592,-825530.32926,-345055.3218,-313152.32214,-253560.6549,-21494.93346,-446758.56918,-846930.8358,0.0
2022-01-03 00:00:00,-805313.292,-150925.25826,-915358.46976,-1894522.9413599998,-616753.8619199999,-283897.85508,-74052.75779999999,-216426.78413999997,-266067.0873,-529331.4621,-347873.12406,-772399.9294200001,-314446.60674,-298920.12192,-245331.34668000002,-21612.190319999998,-413126.54586,-785964.0826800001,0.0
2022-01-03 01:00:00,-772914.151,-148940.26559999998,-885705.9334199999,-1811198.1636,-597349.85814,-276829.14924,-70184.0916,-196988.40252,-263015.71506,-506748.12678000005,-330922.12734,-745117.2363600001,-300801.81474,-290546.40510000003,-236996.55252,-20518.0983,-398059.21008,-748819.7766000001,0.0
2022-01-03 02:00:00,-752083.827,-147893.23584,-860924.18286,-1772212.02228,-580107.2382,-273914.84232,-67247.39574,-192221.76204,-260930.3697,-490592.50128,-320939.10576,-719618.6755799999,-288201.06756,-286570.0278,-231658.26516,-19847.54268,-397656.34902,-733119.01236,0.0
2022-01-03 03:00:00,-768492.751,-147147.61823999998,-828616.0125600001,-1762880.50008,-565224.33492,-276651.207,-65862.40248,-193654.5912,-259914.6522,-479375.17362,-317281.30434000003,-698497.51104,-280003.06656,-283959.84078,-226271.03058,-19534.21344,-392561.22024,-724944.15252,-947.6712
2022-01-03 04:00:00,-826182.697,-147203.96922,-808338.55284,-1925651.9772,-557157.9106800001,-279618.58512,-69176.68254,-201868.4304,-259507.65959999998,-474301.61352,-329079.57894,-683689.05864,-281311.09776000003,-293111.68068,-224702.44524,-19669.89654,-389927.70305999997,-739704.49686,-2349.3582
2022-01-03 05:00:00,-926175.17,-148636.86642,-799045.8021,-2064706.2903600002,-546757.42842,-285268.43142,-73907.01737999999,-226627.79328,-260312.34852000003,-474798.52223999996,-352584.32832,-668821.79196,-286406.25174,-296240.35896,-221142.8835,-20015.33688,-392586.27408,-767735.98524,-4448.7198
2022-01-03 06:00:00,-999533.49,-149140.24902000002,-777854.1582,-2382961.69314,-528367.70196,-294328.15398,-79808.70996,-247302.3168,-255189.62952,-441630.9387,-370582.24266,-632943.22014,-286956.0162,-290710.44828,-225852.61734,-20622.7854,-401483.94299999997,-782090.5113,0.0
2022-01-03 07:00:00,-1101283.005,-153277.33554,-808154.1505799999,-2608456.2084000004,-546792.17292,-306513.67824,-91018.88964000001,-269167.4811,-257118.60258,-442367.51201999997,-415210.11840000004,-642752.08578,-319303.09152,-276162.06114,-250275.8916,-21980.80332,-454739.24916000006,-887992.85106,0.0
2022-01-03 08:00:00,-1158779.73,-155817.61146,-873745.67826,-2726895.5708399997,-580441.51746,-335751.50700000004,-101176.77528,-290527.48116,-257114.86416,-470510.23068000004,-452376.88146,-670682.65446,-353403.31068000005,-302277.54312,-276496.79777999996,-24012.686879999997,-509815.78704,-1001444.2099199999,0.0
2022-01-03 09:00:00,-1215087.61,-157798.53054,-919372.97088,-2834488.1817,-603291.8682,-334096.59654,-108776.92014,-301950.47609999997,-259575.94908,-485992.09386,-480028.55795999995,-684541.7258400001,-373282.99974,-300761.71902,-293797.74816,-25509.304799999998,-534017.29626,-1078455.67326,0.0
2022-01-03 10:00:00,-1276628.029,-159323.95584,-930700.7551800001,-2959129.4279400003,-618402.45978,-349748.08469999995,-117709.24914,-311005.4472,-260256.20291999998,-501897.31200000003,-509678.03880000004,-700412.0886,-385689.53178,-313604.3106,-307020.0294,-26875.3716,-560418.65586,-1144086.77124,-3579.4836
2022-01-03 11:00:00,-1336666.337,-161217.46494,-948210.6564,-3011331.85668,-636143.20686,-361691.86536000005,-121816.13975999999,-324320.71392,-262306.37916,-520061.13305999996,-532425.14766,-729411.6261600001,-404702.62685999996,-322515.57366,-315901.76814,-27750.02958,-572090.86242,-1199187.01098,-1060.2774
2022-01-03 12:00:00,-1370100.438,-159348.42377999998,-939334.44654,-2980390.12866,-638250.921,-358560.38232000003,-115025.62932000001,-314383.104,-260258.49234,-514411.6194,-526210.6122,-747268.7657400001,-403423.45848,-317991.99978,-300384.1449,-28398.1824,-562814.20062,-1190728.34244,0.0
2022-01-03 13:00:00,-1349866.668,-164818.67598,-957835.6338600001,-2956364.7447599997,-636643.0791,-352055.26188,-114062.24088000001,-306500.04125999997,-260530.76322,-526564.41894,-518398.03512,-787388.5530000001,-405941.5206,-314627.33358000003,-309695.39118,-28029.30354,-566943.97284,-1186107.80274,-772.4177999999999
2022-01-03 14:00:00,-1335047.946,-163409.39118,-985519.6243200001,-2943034.0820999998,-648134.51346,-353447.51148,-114864.67818,-306173.5614,-264108.40596,-548301.43116,-512514.2295,-820147.01202,-415800.57456000004,-317561.4918,-323036.33921999997,-28598.43798,-578773.0998,-1194460.23186,0.0
2022-01-03 15:00:00,-1316814.239,-162153.3564,-983067.32034,-2903934.14892,-633243.31308,-354912.46308,-114548.88941999999,-316068.46109999996,-264697.37784000003,-548572.62852,-512112.70782,-823652.24004,-417558.41568000003,-317231.14752,-324395.24166,-28934.787419999997,-581146.03638,-1200594.95136,0.0
2022-01-03 16:00:00,-1314174.452,-160477.81974,-963887.1354,-2880527.8887,-630838.8966600001,-353395.94724,-115693.28064,-327006.45306,-266770.57176,-530106.03576,-509344.18919999996,-786378.37446,-417633.96654,-341098.10532000003,-317677.626,-29036.98854,-575869.35042,-1179835.0956000001,0.0
2022-01-03 17:00:00,-1273116.084,-162761.9679,-924258.27564,-2805614.10738,-602426.9412,-366399.01494,-122841.4509,-334912.50450000004,-266322.65562000003,-517521.66102,-516061.52892,-750493.15362,-416042.676,-347424.2037,-310319.15796,-28992.468960000002,-565865.8992,-1141350.99246,-1089.7866
2022-01-03 18:00:00,-1390972.108,-179758.1709,-971633.1240000001,-3096809.1252,-656518.97682,-420213.73842,-139027.79898,-404094.4299,-291559.79286,-620725.77,-606591.41004,-833175.23562,-460721.59686,-384559.44156,-325080.02142,-32405.616179999997,-604731.3426,-1248718.42494,0.0
2022-01-03 19:00:00,-1375523.163,-180999.70812,-989339.2777800001,-3132369.3706199997,-668135.93868,-425437.27632,-141975.47196,-421481.16485999996,-296480.64096,-641374.67772,-613479.3462,-854169.4602,-472915.9512,-387975.35952,-315459.34937999997,-34874.95284,-590701.85622,-1283702.82768,0.0
2022-01-03 20:00:00,-1301300.422,-177045.7122,-1001135.1911399999,-2960702.37414,-677900.37924,-412183.24434000003,-129967.30152000001,-391529.98458,-295457.1606,-640366.93728,-585071.8461,-865072.5237,-452918.01492000005,-375852.52152,-306959.40828000003,-33536.56572,-564853.9806,-1228872.5996400001,0.0
2022-01-03 21:00:00,-1163977.505,-167197.37832,-1012595.5917000001,-2704791.99816,-670011.09588,-380135.28546,-108906.71652,-342079.08587999997,-286348.77558,-620513.18028,-524807.1045,-853352.03772,-418254.78744,-372467.33244,-291440.22012,-30150.13302,-524831.7954599999,-1126246.11498,-137.214
2022-01-03 22:00:00,-1047052.649,-159669.8019,-992428.7864399999,-2405810.9124,-665631.5866200001,-345563.44577999995,-92632.5981,-292390.80822,-280855.2411,-590915.493,-458630.48574000003,-833591.6013600001,-382774.28615999996,-344519.97552000004,-277064.12034,-26392.897439999997,-490436.05968,-1014950.2078799999,-740.6658000000001
2022-01-03 23:00:00,-945598.443,-151236.58788,-986738.50296,-2177490.22596,-649525.30902,-304025.35842,-80251.65666,-245814.80616,-276921.8487,-557852.4126,-409969.55663999997,-804905.9335800001,-346944.13488,-319063.16106,-262822.9338,-23177.26656,-455371.98084,-911237.7052800001,0.0
2022-01-04 00:00:00,-844021.002,-151263.16632,-896394.64068,-1985275.0008,-633296.2545,-299095.08174,-73482.29532,-232845.74837999998,-268616.20464,-541318.51746,-358823.43504,-778395.91284,-322560.01008,-312355.60146000003,-247597.01694,-21241.33074,-426550.25574000005,-826601.83326,0.0
2022-01-04 01:00:00,-799012.555,-149329.9647,-868371.82866,-1894591.7802,-611087.45166,-297299.56914,-69589.51146,-221194.32804,-264579.90426000004,-520419.27294,-341925.0156,-750943.7976599999,-307950.17652,-307416.65094,-238525.72128,-20225.67372,-409318.84349999996,-789229.39662,-638.0136
2022-01-04 02:00:00,-787843.162,-148016.22318,-844473.5207999999,-1846451.42892,-594056.673,-296459.56872,-67613.57946000001,-212162.24988000002,-262941.68628,-504090.22482,-335235.33792,-724848.0598800001,-301051.03392,-303588.20898,-231703.77383999998,-19610.038979999998,-400712.7537,-773916.7627800001,0.0
2022-01-04 03:00:00,-796895.733,-147363.9993,-824215.33782,-1860239.69838,-578079.34506,-294838.6266,-66115.44954,-212711.0706,-261824.99364,-490522.64436,-333135.29466,-701107.28604,-292669.5303,-301981.25538,-228053.07504,-19288.964519999998,-394450.81074000004,-766823.4907200001,-1083.6756
2022-01-04 04:00:00,-848148.514,-147353.787,-814419.44892,-2028647.9883599998,-566887.8801600001,-296737.19334,-68374.38006,-218054.57436,-261115.65144000002,-482452.18181999994,-337654.53162,-681640.0038000001,-285691.85442,-311287.39614,-226876.22118,-19164.996900000002,-391832.2422,-776099.05758,-1857.8952
2022-01-04 05:00:00,-961881.362,-148479.7482,-808338.36384,-2153599.1442,-554752.39806,-310833.53658,-74061.66726,-240498.82584,-261224.90730000002,-481529.25197999994,-362832.94782,-671580.59598,-292187.95578,-311339.06244,-224368.6347,-19780.59384,-397921.40892,-804247.3353599999,-4326.5754
2022-01-04 06:00:00,-1022131.492,-149351.3595,-791141.4189,-2463998.292,-531811.49994,-314547.8175,-80604.97704,-256699.14984,-255496.84649999999,-452544.22583999997,-385161.43175999995,-636103.69956,-289987.13142,-301714.81326,-228745.66428000003,-20755.61712,-416344.91346,-823638.74922,0.0
2022-01-04 07:00:00,-1118036.581,-153509.24357999998,-824635.03752,-2667031.37568,-546924.41244,-328542.06042,-91375.67754,-278793.55854,-257553.95904000002,-452897.08002,-426210.56478,-640124.5788,-321787.431,-278990.12106,-254050.1775,-22861.6668,-469389.38508,-916042.76568,-6809.9094
2022-01-04 08:00:00,-1168675.478,-155943.13644,-885468.8316599999,-2759767.1236799997,-576161.3214,-338362.65036,-101049.22926000001,-303018.65748,-256961.0925,-473728.79358,-457852.60584,-663711.6528,-350458.84692,-294160.3308,-284037.9822,-25522.774199999996,-512719.3008,-1014902.27874,-3772.7298
2022-01-04 09:00:00,-1215317.729,-157549.66793999998,-917223.83424,-2843121.71934,-591860.8269,-347478.30558000004,-110543.19192,-311325.05376,-259325.54676,-484706.63934,-484353.90738,-679376.6128799999,-376561.19969999994,-288620.15868,-294194.19078,-27567.94068,-540443.2887,-1082253.96972,-684.4068
2022-01-04 10:00:00,-1275336.643,-159387.45102,-945307.61514,-2941411.6909800004,-605700.17928,-352736.85131999996,-119990.81682000001,-322739.802,-259546.62006,-503305.48296,-509944.61574000004,-697561.2176399999,-399087.34109999996,-300245.03586,-308341.12554,-29231.32842,-562685.4198,-1149681.0087,-360.9396
2022-01-04 11:00:00,-1340670.299,-161115.83334,-965604.6955799999,-2992251.9186,-626988.24216,-364486.55166000006,-123577.5303,-332534.69045999995,-261098.49654000002,-520461.6543,-538001.48808,-719753.95044,-420654.96396,-307831.31190000003,-317120.47668,-30252.31146,-577842.3819,-1205434.1640599999,-2185.344
2022-01-04 12:00:00,-1361886.886,-158551.27974,-962759.2401,-2965662.8530200003,-625393.56852,-357601.75794,-116896.8654,-324107.91882,-260755.3935,-515620.57805999997,-534986.1367200001,-737368.8084,-413126.53704,-307197.42606,-299920.43718,-28983.58722,-562550.26338,-1199264.89536,-2205.0252
2022-01-04 13:00:00,-1349819.037,-161805.75012,-984783.1518000001,-2934967.3705800003,-628239.68046,-359006.38074000005,-116551.72494000001,-319695.04854,-264354.10722,-535417.9803,-529336.12662,-772096.9888800001,-414241.73658,-307810.64538,-310316.8068,-28191.498300000003,-570207.78864,-1209985.45794,-2244.4757999999997
2022-01-04 14:00:00,-1329626.513,-163758.91518,-997672.2159600001,-2920687.5285,-645657.7566600001,-370098.41526000004,-117880.51086,-321269.50548,-268600.03632,-548898.0903,-523030.66326,-804567.41442,-425967.50700000004,-319668.78384,-328565.45358000003,-28677.767580000003,-585321.64614,-1215770.15448,-9670.878
2022-01-04 15:00:00,-1318884.697,-162799.16184,-994626.19998,-2849623.98588,-635172.4638,-371643.741,-118254.39948000001,-326383.47252,-269101.65492,-545485.86918,-523832.59530000004,-809389.73934,-425127.60864,-320826.40884,-328168.953,-29657.5083,-588740.89932,-1216245.8196,0.0
2022-01-04 16:00:00,-1314644.198,-161728.86996,-967338.28044,-2821351.4658,-615876.4785600001,-363464.37539999996,-119501.2161,-323552.04336,-267929.02458,-527849.35308,-517442.97906000004,-779835.20706,-421562.81159999996,-344007.96192,-324882.16236,-28969.11108,-580874.57064,-1195691.9146200002,0.0
2022-01-04 17:00:00,-1273561.652,-161470.31292,-923310.0588600001,-2754315.59004,-600360.42276,-366059.06945999997,-124245.39456000002,-323692.53588,-265694.3226,-509330.22588,-517411.94526,-746591.39856,-404787.54456,-346605.78582,-309852.65682,-29551.83588,-568598.14116,-1145564.4438,0.0
2022-01-04 18:00:00,-1376818.742,-176231.05416,-989775.06012,-3063741.6461400003,-657082.16406,-416335.04892,-138882.35718,-388396.58382,-286895.78568000003,-586904.11542,-584038.96614,-840577.55292,-441599.10606,-370642.00320000004,-322915.65264,-32162.25852,-607666.2732,-1212563.19366,-2411.7534
2022-01-04 19:00:00,-1350800.001,-177804.2889,-1001657.6929799999,-3122315.21826,-671904.2546999999,-418509.98658,-139208.30154,-407185.6698,-292109.1327,-620666.9784,-588324.02958,-859851.96066,-456180.63624,-371142.63018,-312551.12322,-34234.94718,-594628.146,-1232509.0050000001,-737.2008000000001
2022-01-04 20:00:00,-1293961.573,-175485.10014,-1013004.0723600001,-2918088.24174,-679608.2525399999,-397176.99084,-127972.18602,-379367.81316,-293164.56414,-631089.3531599999,-562482.15282,-880172.1243,-447501.92507999996,-366754.73058000003,-304772.33178,-32987.20194,-570147.83406,-1193811.11514,-1139.67
2022-01-04 21:00:00,-1149274.665,-167089.85496000003,-1001403.68328,-2638723.56426,-669647.98026,-368319.39858000004,-108354.76596,-335517.58044,-285529.66974,-616877.08614,-512921.97936,-869969.8614599999,-419523.98922000005,-371509.72488,-291029.38200000004,-29781.88794,-528767.0929800001,-1100784.67254,-3285.0846
2022-01-04 22:00:00,-1031838.725,-160807.41936,-993009.8644200001,-2370101.8042800003,-666453.93822,-342714.36276000005,-93111.36282000001,-289150.25832,-281946.4767,-601369.85538,-449497.85076,-856962.32076,-387829.88496,-353127.56598,-276823.71108000004,-25803.6219,-495237.35142,-1005406.70328,-2703.3678000000004
2022-01-04 23:00:00,-924828.89,-155371.91165999998,-965171.57562,-2162342.20608,-652893.7464000001,-310819.62996,-81459.87948,-251203.61070000002,-278118.83736,-572788.05444,-403456.44276,-823536.09828,-354758.88545999996,-333355.6989,-263712.21408,-22357.24596,-457901.75718,-917323.71318,-776.475
2022-01-05 00:00:00,-858391.52,-152149.61411999998,-915215.53788,-2013410.72646,-638659.38024,-293135.00832,-74817.07758,-225025.45883999998,-270285.15024,-545346.60768,-368750.69028,-778667.9481,-324340.74162000004,-316986.49079999997,-252622.57481999998,-20331.12186,-429849.26712,-853703.5978799999,-3206.8134
2022-01-05 01:00:00,-815819.378,-149919.8463,-883616.73624,-1922562.15732,-612203.59242,-299212.29072,-71048.97828,-214580.2113,-266509.70262,-524761.4685600001,-350943.453,-750218.51142,-311608.32065999997,-311348.61576,-242421.16122,-19410.85944,-413439.32070000004,-814851.3177,-1531.278
2022-01-05 02:00:00,-805615.536,-148591.83906,-859231.71306,-1878317.55846,-595013.24106,-301393.80558,-68565.29148,-210074.19048000002,-264662.22006,-505902.44502,-340103.6037,-725384.8287,-303994.37124,-303555.23730000004,-234543.1914,-18890.54496,-405118.80864,-797413.12434,-3419.4258
2022-01-05 03:00:00,-815890.344,-147915.18504,-830961.5983200001,-1882587.9303000001,-576392.13324,-297732.90456,-67214.54628,-209930.91462,-263329.95149999997,-491877.64836,-339081.9768,-700638.5547,-299545.98282000003,-304551.82926,-231891.64614,-18749.79288,-398860.07994,-790768.3896,-2405.3148
2022-01-05 04:00:00,-870433.713,-147906.6624,-820024.94322,-2060832.48336,-566095.9626,-300148.1406,-69472.52424,-215980.08516000002,-262067.04342,-484241.28732,-350257.39938,-683283.42432,-294644.01834,-313106.38632,-230502.37896,-18859.41036,-396428.42484,-798222.22452,0.0
2022-01-05 05:00:00,-975002.102,-149225.2083,-815399.7893999999,-2178600.97392,-555584.0471999999,-309747.69882,-74485.85382,-241260.9381,-262618.90578000003,-481612.10328,-369450.54342,-669114.83772,-299368.93392,-314293.78260000004,-227993.70006,-19537.63938,-401262.89994000003,-824708.49426,-3454.8318
2022-01-05 06:00:00,-1038300.138,-149797.68300000002,-799651.66554,-2472851.3733,-530852.9272200001,-321573.25242,-81205.8912,-262998.50976,-256597.25364,-450070.3494,-390410.99874,-632531.78478,-296113.04352,-307423.73718,-231670.7505,-20160.54684,-419597.45352000004,-845927.82036,0.0
2022-01-05 07:00:00,-1133666.319,-153859.67604000002,-831378.24252,-2668708.28322,-545458.97574,-335011.64634000004,-92033.45550000001,-282655.1889,-258691.2237,-449852.43744,-432232.49663999997,-637720.75458,-327170.03256,-290708.59482,-257662.26738,-22464.6534,-471754.30805999995,-928946.5416,-4947.075
2022-01-05 08:00:00,-1177482.838,-156259.91556,-886066.65252,-2766060.82368,-575156.6818199999,-348787.71522,-101140.66494,-301546.4256,-257199.1506,-472659.24257999996,-463160.30039999995,-669984.29442,-354643.87518,-304009.57188,-286136.60922,-25114.70052,-517128.30666000006,-1016739.4633200001,-5634.3924
2022-01-05 09:00:00,-1231321.287,-157547.07864,-914346.80316,-2828775.09852,-591413.9994,-358153.82441999996,-110164.46364,-310701.23406,-259995.48497999998,-486385.389,-489914.87706,-681455.01564,-376032.46842,-298885.10904,-295961.69106,-26544.22218,-542695.75038,-1076528.78676,-4070.3544
2022-01-05 10:00:00,-1287842.049,-159243.16464,-940023.7711199999,-2915920.20006,-606118.6290600001,-368629.33968,-119953.1718,-318861.33048,-260309.40894,-502722.26802,-518048.18352,-702899.53902,-396595.77552,-316140.62382000004,-308491.37549999997,-28534.392180000003,-564944.45616,-1137381.1848,-2378.6405999999997
2022-01-05 11:00:00,-1349902.916,-161145.18882,-957710.25882,-2961508.6116000004,-622221.04224,-377069.427,-123475.11246,-329784.147,-261983.17404,-517738.25124,-537184.78632,-727975.71,-417679.0317,-323745.91956,-319330.69812,-30022.10316,-578885.86224,-1186319.11104,-6547.8294
2022-01-05 12:00:00,-1363772.744,-158627.60046000002,-951975.63216,-2953740.83886,-616915.21248,-364896.68922,-115984.51074,-322287.96222,-261134.78454,-518421.32496,-533211.86394,-739959.4881000001,-411612.0183,-321054.78384,-302046.16806,-29335.54302,-561139.88616,-1180671.3828,0.0
2022-01-05 13:00:00,-1352333.533,-161510.66568,-977012.63604,-2919828.14298,-624788.57574,-368468.54352,-115849.86462,-315341.23572,-264544.40880000003,-536316.19398,-526169.73906,-778816.20348,-415406.50452,-314920.36044,-310650.40692000004,-29091.60324,-570293.52912,-1185521.31558,0.0
2022-01-05 14:00:00,-1340077.921,-163648.91088,-997745.2128000001,-2907058.47012,-640739.0745,-376848.64349999995,-117342.64962,-318565.2141,-268820.89416,-558528.15816,-526322.13606,-818600.5434600001,-426786.34572,-318861.39978,-328900.92354,-30483.42444,-588628.92186,-1198498.60998,-430.1136
2022-01-05 15:00:00,-1323867.263,-162621.96300000002,-993550.1196600001,-2840800.88376,-636160.90356,-363277.74924,-118213.1811,-323751.26574,-269371.05678000004,-553248.43308,-520559.04348,-817097.6205000001,-427466.38914,-323411.22828000004,-328621.4316,-30844.119599999998,-588954.4164,-1203309.95022,-931.7952
2022-01-05 16:00:00,-1311064.064,-161028.96642,-966690.13392,-2808457.10712,-620258.73084,-361515.11381999997,-118703.72808,-326420.08938,-267808.00536,-534422.48706,-516368.78244000004,-772963.51986,-423328.98131999996,-345193.53498000005,-321941.87172,-30752.25678,-580010.57856,-1191154.58784,-1621.557
2022-01-05 17:00:00,-1275208.977,-161156.18862,-923525.7318000001,-2740150.4659200003,-598351.4712,-369431.8173,-123796.32678,-337117.39488000004,-265448.11356,-512988.57162,-517005.04842,-750055.0994999999,-409236.09048,-347056.85322,-309310.27344,-29886.10002,-567964.95336,-1146652.9137,-1195.6014
2022-01-05 18:00:00,-1379817.268,-176303.01528,-980631.0738,-3053949.27264,-654719.03658,-406103.99382,-137665.45296,-398846.38878000004,-287341.81938,-595336.34034,-580625.67402,-838266.95484,-444775.75632,-370665.25272,-320834.12634,-33129.67896,-608227.94466,-1215585.2104200001,-2917.8954
2022-01-05 19:00:00,-1363849.503,-178198.33374,-997301.12832,-3096633.8730599997,-667614.6981,-413022.89826,-137584.18044,-421552.33343999996,-293022.91116,-624232.64232,-585018.21294,-866710.6522199999,-454863.81906,-370637.03124000004,-314709.633,-35122.35258,-594897.3071999999,-1238544.33822,-1505.9016000000001
2022-01-05 20:00:00,-1301114.498,-175592.35764,-1009741.6488600001,-2913380.5541399997,-676177.83576,-396241.69788,-127146.88098,-398470.50684,-293721.82182,-631165.52772,-560809.3906800001,-881220.19356,-443820.53520000004,-365349.50172,-305663.60412000003,-33586.04718,-570111.09246,-1197059.32332,-1565.613
2022-01-05 21:00:00,-1156766.979,-167519.80476,-990947.8315800001,-2631954.20166,-672160.85622,-376531.6338,-107786.94066000001,-344954.90358,-286208.2944,-616508.7604200001,-508184.6805,-868768.99326,-416803.70843999996,-368349.0426,-291581.12214,-30442.36608,-528493.96656,-1100567.28474,0.0
2022-01-05 22:00:00,-1043437.58,-161281.28016,-984364.28622,-2361479.52474,-670153.77828,-348781.64454,-92685.48912,-298022.26986,-282400.80624,-598526.19918,-446233.53096,-854601.4449,-386717.25078,-351552.69701999996,-276391.09008,-26534.278260000003,-495386.57951999997,-1011589.1478,-136.3698
2022-01-05 23:00:00,-947266.172,-155895.87006,-954946.1905200001,-2177037.47646,-657303.74892,-319781.30436,-81074.18592,-254779.13538,-278513.76294,-567607.93614,-398628.71748000005,-823325.0445,-354116.38878000004,-334036.58400000003,-264454.00506,-22713.355980000004,-459842.96106000006,-925782.25446,-913.8906
2022-01-06 00:00:00,-871900.872,-152988.27263999998,-922828.49316,-2025094.88286,-639779.67018,-316570.11372,-76659.16608,-226351.86588,-270155.50253999996,-556596.63234,-364453.80048000003,-777014.00406,-327246.4818,-322353.42426,-253477.23534,-20362.415220000003,-431115.65280000004,-853144.4791799999,0.0
2022-01-06 01:00:00,-822586.115,-150786.98838,-889106.74902,-1919269.8869399999,-614496.66768,-315686.65338,-73400.72544000001,-218124.85212,-265865.13071999996,-533413.29258,-347100.49710000004,-744407.16714,-314996.54508,-318999.37481999997,-243978.94206,-19413.8091,-414351.93618,-814724.39034,-2741.0040000000004
2022-01-06 02:00:00,-806071.874,-149503.27392,-861711.32376,-1872871.2009,-597844.42704,-304552.962,-70655.92254,-212745.73950000003,-263918.94858,-514139.66352,-338648.87826,-718558.86816,-304877.94498,-314808.22296,-236662.46604,-18958.60386,-405202.68684000004,-795462.74766,-922.7988
2022-01-06 03:00:00,-823620.252,-148778.55594,-840212.98326,-1865455.7203799998,-577318.71708,-302875.09812,-69125.63616000001,-211589.05068000001,-262721.39166,-499339.50191999995,-334346.15843999997,-695553.76296,-300078.9162,-311386.79754,-231607.845,-18662.13846,-399450.47058,-786322.6118999999,0.0
2022-01-06 04:00:00,-881467.241,-148584.27906,-827398.88532,-2049555.4493399998,-562962.36906,-302555.43738,-71061.19776,-219535.08318,-262111.80996,-491801.88204000005,-344184.37956000003,-675961.99398,-296710.33014,-320720.07618,-230265.60731999998,-18774.27594,-397184.55210000003,-793097.06238,-2240.28
2022-01-06 05:00:00,-990852.773,-149926.6629,-819053.6508,-2170596.8302200004,-550484.0674200001,-313359.73073999997,-75966.78222000001,-243240.60348,-261759.90581999999,-488189.28942,-368158.65408,-662011.31178,-302897.79198,-327516.56406,-227058.95772,-19548.31284,-401099.46030000004,-821224.47582,-5754.798000000001
2022-01-06 06:00:00,-1056333.031,-150272.50644,-803531.3831999999,-2450945.67102,-522654.15762,-320182.17336,-83003.2812,-262874.51568,-255905.99874,-449970.59394,-392152.67657999997,-626011.82784,-303206.17068,-321375.71844,-231275.17223999999,-19963.39464,-420212.83122,-837419.37804,0.0
2022-01-06 07:00:00,-1153201.443,-154136.33550000002,-833539.518,-2694851.0920800003,-541940.98518,-333859.2831,-92832.51726,-287732.8566,-258113.0286,-450063.26316,-437947.95744,-629236.22832,-331338.47796,-298882.56762,-258215.37587999998,-22354.543260000002,-472834.09026,-928621.32174,-4582.431
2022-01-06 08:00:00,-1199254.644,-156405.98736,-897275.6944200001,-2788936.83936,-572556.29634,-352721.61792000005,-102933.14346,-303455.10258,-257465.76408,-471621.25962,-466774.83972,-659827.94094,-358182.46674,-313456.24044,-283941.98406,-24832.51722,-517465.36044,-1024670.97558,0.0
2022-01-06 09:00:00,-1240207.398,-157959.69462,-926599.7563199999,-2854159.0459200004,-588858.86682,-364343.18507999997,-111475.56546,-312922.8081,-260071.76286,-487027.33632,-494226.1737,-680247.32076,-385434.39186,-306255.42864,-298387.11672,-26750.61774,-547353.1299599999,-1093536.94086,-4609.306799999999
2022-01-06 10:00:00,-1302291.973,-159471.95166,-950554.8725399999,-2920383.85086,-609103.1771999999,-366973.75512,-119604.00438,-323931.51126,-260432.06112,-504849.492,-518711.40342,-706953.07242,-407247.71472,-318652.76268000004,-313214.3343,-28581.14322,-568409.6754,-1160063.15166,-1598.7006
2022-01-06 11:00:00,-1357742.88,-161312.33034000001,-968724.7630200001,-2962821.70296,-635371.3737,-369876.48264000006,-124390.64106,-333108.89262,-262509.59322,-524045.18754,-541867.41126,-734485.2417,-427232.2572,-321337.17378,-324201.36798000004,-30008.085659999997,-583482.19734,-1201779.13086,-2175.9066000000003
